"","region","date","year","epi_week","cases","deaths"
"2953","Brasilia",2020-05-19,2020,21,234,6
"2954","Brasilia",2020-05-20,2020,21,418,6
"2955","Brasilia",2020-05-21,2020,21,271,6
"2956","Brasilia",2020-05-22,2020,21,406,6
"2957","Brasilia",2020-05-23,2020,21,303,5
"2958","Brasilia",2020-05-24,2020,22,387,9
"2959","Brasilia",2020-05-25,2020,22,292,10
"2960","Brasilia",2020-05-26,2020,22,280,10
"2961","Brasilia",2020-05-27,2020,22,551,9
"2962","Brasilia",2020-05-28,2020,22,539,9
"2963","Brasilia",2020-05-29,2020,22,422,12
"2964","Brasilia",2020-05-30,2020,22,752,8
"2965","Brasilia",2020-05-31,2020,23,306,8
"2966","Brasilia",2020-06-01,2020,23,730,3
"2967","Brasilia",2020-06-02,2020,23,746,4
"2968","Brasilia",2020-06-03,2020,23,764,14
"2969","Brasilia",2020-06-04,2020,23,903,5
"2970","Brasilia",2020-06-05,2020,23,1285,6
"2971","Brasilia",2020-06-06,2020,23,1642,6
"2972","Brasilia",2020-06-07,2020,24,773,6
"2973","Brasilia",2020-06-08,2020,24,325,12
"2974","Brasilia",2020-06-09,2020,24,1142,10
"2975","Brasilia",2020-06-10,2020,24,1343,20
"2976","Brasilia",2020-06-11,2020,24,1074,18
"2977","Brasilia",2020-06-12,2020,24,889,8
"2978","Brasilia",2020-06-13,2020,24,563,11
"2979","Brasilia",2020-06-14,2020,25,912,11
"2980","Brasilia",2020-06-15,2020,25,813,15
"2981","Brasilia",2020-06-16,2020,25,1696,29
"2982","Brasilia",2020-06-17,2020,25,1760,17
"2983","Brasilia",2020-06-18,2020,25,1381,14
"2984","Brasilia",2020-06-19,2020,25,2381,17
"2985","Brasilia",2020-06-20,2020,25,1336,9
"2986","Brasilia",2020-06-21,2020,26,989,18
"2987","Brasilia",2020-06-22,2020,26,921,26
"2988","Brasilia",2020-06-23,2020,26,1220,26
"2989","Brasilia",2020-06-24,2020,26,1886,20
"2990","Brasilia",2020-06-25,2020,26,1617,14
"2991","Brasilia",2020-06-26,2020,26,2455,23
"2992","Brasilia",2020-06-27,2020,26,1440,5
"2993","Brasilia",2020-06-28,2020,27,2139,11
"2994","Brasilia",2020-06-29,2020,27,2166,11
"2995","Brasilia",2020-06-30,2020,27,2147,28
"2996","Brasilia",2020-07-01,2020,27,1458,33
"2997","Brasilia",2020-07-02,2020,27,1605,11
"2998","Brasilia",2020-07-03,2020,27,1715,12
"2999","Brasilia",2020-07-04,2020,27,1764,28
"3000","Brasilia",2020-07-05,2020,28,2094,28
"3001","Brasilia",2020-07-06,2020,28,2529,27
"3002","Brasilia",2020-07-07,2020,28,2311,41
"3003","Brasilia",2020-07-08,2020,28,1620,34
"3004","Brasilia",2020-07-09,2020,28,1363,22
"3005","Brasilia",2020-07-10,2020,28,1620,33
"3006","Brasilia",2020-07-11,2020,28,1109,15
"3007","Brasilia",2020-07-12,2020,29,2306,31
"3008","Brasilia",2020-07-13,2020,29,1572,28
"3009","Brasilia",2020-07-14,2020,29,1370,30
"3010","Brasilia",2020-07-15,2020,29,1725,41
"3011","Brasilia",2020-07-16,2020,29,2242,36
"3012","Brasilia",2020-07-17,2020,29,1779,23
"3013","Brasilia",2020-07-18,2020,29,1763,15
"3014","Brasilia",2020-07-19,2020,30,1249,10
"3015","Brasilia",2020-07-20,2020,30,1875,27
"3016","Brasilia",2020-07-21,2020,30,1789,46
"3017","Brasilia",2020-07-22,2020,30,1725,18
"3018","Brasilia",2020-07-23,2020,30,2222,42
"3019","Brasilia",2020-07-24,2020,30,2391,26
"3020","Brasilia",2020-07-25,2020,30,1773,31
"3021","Brasilia",2020-07-26,2020,31,2145,33
"3022","Brasilia",2020-07-27,2020,31,2148,31
"3023","Brasilia",2020-07-28,2020,31,2246,52
"3024","Brasilia",2020-07-29,2020,31,1616,28
"3025","Brasilia",2020-07-30,2020,31,2100,25
"3026","Brasilia",2020-07-31,2020,31,1850,25
"3027","Brasilia",2020-08-01,2020,31,1630,21
"3028","Brasilia",2020-08-02,2020,32,2106,33
"3029","Brasilia",2020-08-03,2020,32,2016,23
"3030","Brasilia",2020-08-04,2020,32,1880,26
"3031","Brasilia",2020-08-05,2020,32,2042,33
"3032","Brasilia",2020-08-06,2020,32,2034,46
"3033","Brasilia",2020-08-07,2020,32,1903,31
"3034","Brasilia",2020-08-08,2020,32,1921,30
"3035","Brasilia",2020-08-09,2020,33,1233,19
"3036","Brasilia",2020-08-10,2020,33,3012,31
"3037","Brasilia",2020-08-11,2020,33,1415,53
"3038","Brasilia",2020-08-12,2020,33,1700,55
"3039","Brasilia",2020-08-13,2020,33,1986,35
"3040","Brasilia",2020-08-14,2020,33,1996,30
"3041","Brasilia",2020-08-15,2020,33,1848,23
"3042","Brasilia",2020-08-16,2020,34,1453,18
"3043","Brasilia",2020-08-17,2020,34,2268,66
"3044","Brasilia",2020-08-18,2020,34,1435,55
"3045","Brasilia",2020-08-19,2020,34,1592,51
"3046","Brasilia",2020-08-20,2020,34,1997,52
"3047","Brasilia",2020-08-21,2020,34,1693,42
"3048","Brasilia",2020-08-22,2020,34,1675,15
"3049","Brasilia",2020-08-23,2020,35,1871,17
"3050","Brasilia",2020-08-24,2020,35,1521,42
"3051","Brasilia",2020-08-25,2020,35,3171,28
"3052","Brasilia",2020-08-26,2020,35,1563,55
"3053","Brasilia",2020-08-27,2020,35,1610,26
"3054","Brasilia",2020-08-28,2020,35,1317,15
"3055","Brasilia",2020-08-29,2020,35,1346,10
"3056","Brasilia",2020-08-30,2020,36,1270,19
"3057","Brasilia",2020-08-31,2020,36,1246,52
"3058","Brasilia",2020-09-01,2020,36,1456,52
"3059","Brasilia",2020-09-02,2020,36,1151,36
"3060","Brasilia",2020-09-03,2020,36,1254,32
"3061","Brasilia",2020-09-04,2020,36,1297,40
"3062","Brasilia",2020-09-05,2020,36,1405,19
"3063","Brasilia",2020-09-06,2020,37,1012,10
"3064","Brasilia",2020-09-07,2020,37,1189,10
"3065","Brasilia",2020-09-08,2020,37,933,43
"3066","Brasilia",2020-09-09,2020,37,969,50
"3067","Brasilia",2020-09-10,2020,37,923,30
"3068","Brasilia",2020-09-11,2020,37,918,24
"3069","Brasilia",2020-09-12,2020,37,1097,16
"3070","Brasilia",2020-09-13,2020,38,1191,16
"3071","Brasilia",2020-09-14,2020,38,1084,31
"3072","Brasilia",2020-09-15,2020,38,826,40
"3073","Brasilia",2020-09-16,2020,38,1076,30
"3074","Brasilia",2020-09-17,2020,38,1021,22
"3075","Brasilia",2020-09-18,2020,38,1075,15
"3076","Brasilia",2020-09-19,2020,38,1177,11
"3077","Brasilia",2020-09-20,2020,39,653,14
"3078","Brasilia",2020-09-21,2020,39,806,35
"3079","Brasilia",2020-09-22,2020,39,794,34
"3080","Brasilia",2020-09-23,2020,39,705,17
"3081","Brasilia",2020-09-24,2020,39,891,16
"3082","Brasilia",2020-09-25,2020,39,950,11
"3083","Brasilia",2020-09-26,2020,39,713,8
"3084","Brasilia",2020-09-27,2020,40,905,5
"3085","Brasilia",2020-09-28,2020,40,992,15
"3086","Brasilia",2020-09-29,2020,40,812,21
"3087","Brasilia",2020-09-30,2020,40,928,31
"3088","Brasilia",2020-10-01,2020,40,882,21
"3089","Brasilia",2020-10-02,2020,40,915,15
"3090","Brasilia",2020-10-03,2020,40,741,18
"3091","Brasilia",2020-10-04,2020,41,630,16
"3092","Brasilia",2020-10-05,2020,41,554,21
"3093","Brasilia",2020-10-06,2020,41,820,18
"3094","Brasilia",2020-10-07,2020,41,582,14
"3095","Brasilia",2020-10-08,2020,41,823,13
"3096","Brasilia",2020-10-09,2020,41,615,7
"3097","Brasilia",2020-10-10,2020,41,762,14
"3098","Brasilia",2020-10-11,2020,42,466,12
"3099","Brasilia",2020-10-12,2020,42,377,15
"3100","Brasilia",2020-10-13,2020,42,818,27
"3101","Brasilia",2020-10-14,2020,42,828,22
"3102","Brasilia",2020-10-15,2020,42,728,11
"3103","Brasilia",2020-10-16,2020,42,790,27
"3104","Brasilia",2020-10-17,2020,42,728,13
"3105","Brasilia",2020-10-18,2020,43,653,6
"3106","Brasilia",2020-10-19,2020,43,752,16
"3107","Brasilia",2020-10-20,2020,43,556,14
"3108","Brasilia",2020-10-21,2020,43,815,12
"3109","Brasilia",2020-10-22,2020,43,590,13
"3110","Brasilia",2020-10-23,2020,43,565,13
"3111","Brasilia",2020-10-24,2020,43,526,10
"3112","Brasilia",2020-10-25,2020,44,608,10
"3113","Brasilia",2020-10-26,2020,44,776,8
"3114","Brasilia",2020-10-27,2020,44,629,12
"3115","Brasilia",2020-10-28,2020,44,668,8
"3116","Brasilia",2020-10-29,2020,44,698,9
"3117","Brasilia",2020-10-30,2020,44,622,6
"3118","Brasilia",2020-10-31,2020,44,483,7
"3119","Brasilia",2020-11-01,2020,45,211,5
"3120","Brasilia",2020-11-02,2020,45,180,7
"3121","Brasilia",2020-11-03,2020,45,566,12
"3122","Brasilia",2020-11-04,2020,45,453,12
"3123","Brasilia",2020-11-05,2020,45,300,9
"3124","Brasilia",2020-11-06,2020,45,471,5
"3125","Brasilia",2020-11-07,2020,45,424,7
"3126","Brasilia",2020-11-08,2020,46,539,12
"3127","Brasilia",2020-11-09,2020,46,472,7
"3128","Brasilia",2020-11-10,2020,46,509,16
"3129","Brasilia",2020-11-11,2020,46,423,13
"3130","Brasilia",2020-11-12,2020,46,686,9
"3131","Brasilia",2020-11-13,2020,46,533,11
"3132","Brasilia",2020-11-14,2020,46,700,5
"3133","Brasilia",2020-11-15,2020,47,280,4
"3134","Brasilia",2020-11-16,2020,47,411,8
"3135","Brasilia",2020-11-17,2020,47,628,12
"3136","Brasilia",2020-11-18,2020,47,495,8
"3137","Brasilia",2020-11-19,2020,47,756,7
"3138","Brasilia",2020-11-20,2020,47,554,5
"3139","Brasilia",2020-11-21,2020,47,542,5
"3140","Brasilia",2020-11-22,2020,48,280,5
"3141","Brasilia",2020-11-23,2020,48,859,15
"3142","Brasilia",2020-11-24,2020,48,496,16
"3143","Brasilia",2020-11-25,2020,48,860,8
"3144","Brasilia",2020-11-26,2020,48,824,4
"3145","Brasilia",2020-11-27,2020,48,884,5
"3146","Brasilia",2020-11-28,2020,48,494,5
"3147","Brasilia",2020-11-29,2020,49,627,5
"3148","Brasilia",2020-11-30,2020,49,444,5
"3149","Brasilia",2020-12-01,2020,49,976,9
"3150","Brasilia",2020-12-02,2020,49,783,16
"3151","Brasilia",2020-12-03,2020,49,521,7
"3152","Brasilia",2020-12-04,2020,49,1355,6
"3153","Brasilia",2020-12-05,2020,49,595,10
"3154","Brasilia",2020-12-06,2020,50,355,7
"3155","Brasilia",2020-12-07,2020,50,645,16
"3156","Brasilia",2020-12-08,2020,50,1104,10
"3157","Brasilia",2020-12-09,2020,50,842,21
"3158","Brasilia",2020-12-10,2020,50,792,11
"3159","Brasilia",2020-12-11,2020,50,831,8
"3160","Brasilia",2020-12-12,2020,50,689,8
"3161","Brasilia",2020-12-13,2020,51,462,7
"3162","Brasilia",2020-12-14,2020,51,1036,20
"3163","Brasilia",2020-12-15,2020,51,737,9
"3164","Brasilia",2020-12-16,2020,51,531,12
"3165","Brasilia",2020-12-17,2020,51,899,16
"3166","Brasilia",2020-12-18,2020,51,913,9
"3167","Brasilia",2020-12-19,2020,51,622,6
"3168","Brasilia",2020-12-20,2020,52,409,7
"3169","Brasilia",2020-12-21,2020,52,1000,11
"3170","Brasilia",2020-12-22,2020,52,629,13
"3171","Brasilia",2020-12-23,2020,52,525,12
"3172","Brasilia",2020-12-24,2020,52,552,7
"3173","Brasilia",2020-12-25,2020,52,329,4
"3174","Brasilia",2020-12-26,2020,52,650,6
"3175","Brasilia",2020-12-27,2020,53,615,3
"3176","Brasilia",2020-12-28,2020,53,1193,22
"3177","Brasilia",2020-12-29,2020,53,721,18
"3178","Brasilia",2020-12-30,2020,53,678,7
"3179","Brasilia",2020-12-31,2020,53,566,11
"3180","Brasilia",2021-01-01,2021,53,376,4
"3181","Brasilia",2021-01-02,2021,53,797,5
"3182","Brasilia",2021-01-03,2021,1,481,1
"3183","Brasilia",2021-01-04,2021,1,955,20
"3184","Brasilia",2021-01-05,2021,1,1565,39
"3185","Brasilia",2021-01-06,2021,1,0,0
"3186","Brasilia",2021-01-07,2021,1,807,9
"3187","Brasilia",2021-01-08,2021,1,673,8
"3188","Brasilia",2021-01-09,2021,1,798,6
"3189","Brasilia",2021-01-10,2021,2,658,5
"3190","Brasilia",2021-01-11,2021,2,986,12
"3191","Brasilia",2021-01-12,2021,2,1000,7
"3192","Brasilia",2021-01-13,2021,2,659,13
"3193","Brasilia",2021-01-14,2021,2,766,11
"3194","Brasilia",2021-01-15,2021,2,706,7
"3195","Brasilia",2021-01-16,2021,2,828,6
"3196","Brasilia",2021-01-17,2021,3,471,9
"3197","Brasilia",2021-01-18,2021,3,1047,6
"3198","Brasilia",2021-01-19,2021,3,612,9
"3199","Brasilia",2021-01-20,2021,3,620,6
"3200","Brasilia",2021-01-21,2021,3,834,10
"3201","Brasilia",2021-01-22,2021,3,1054,8
"3202","Brasilia",2021-01-23,2021,3,956,8
"3203","Brasilia",2021-01-24,2021,4,821,8
"3204","Brasilia",2021-01-25,2021,4,1148,14
"3205","Brasilia",2021-01-26,2021,4,1056,15
"3206","Brasilia",2021-01-27,2021,4,1052,3
"3207","Brasilia",2021-01-28,2021,4,1174,11
"3208","Brasilia",2021-01-29,2021,4,1087,14
"3209","Brasilia",2021-01-30,2021,4,884,12
"3210","Brasilia",2021-01-31,2021,5,538,9
"3211","Brasilia",2021-02-01,2021,5,797,10
"3212","Brasilia",2021-02-02,2021,5,409,9
"3213","Brasilia",2021-02-03,2021,5,656,9
"3214","Brasilia",2021-02-04,2021,5,430,9
"3215","Brasilia",2021-02-05,2021,5,624,9
"3216","Brasilia",2021-02-06,2021,5,573,8
"3217","Brasilia",2021-02-07,2021,6,403,10
"3218","Brasilia",2021-02-08,2021,6,544,13
"3219","Brasilia",2021-02-09,2021,6,525,10
"3220","Brasilia",2021-02-10,2021,6,578,8
"3221","Brasilia",2021-02-11,2021,6,545,11
"3222","Brasilia",2021-02-12,2021,6,512,11
"3223","Brasilia",2021-02-13,2021,6,595,9
"3224","Brasilia",2021-02-14,2021,7,537,8
"3225","Brasilia",2021-02-15,2021,7,738,9
"3226","Brasilia",2021-02-16,2021,7,561,11
"3227","Brasilia",2021-02-17,2021,7,583,10
"3228","Brasilia",2021-02-18,2021,7,645,10
"3229","Brasilia",2021-02-19,2021,7,864,10
"3230","Brasilia",2021-02-20,2021,7,748,9
"3231","Brasilia",2021-02-21,2021,8,843,10
"3232","Brasilia",2021-02-22,2021,8,951,9
"3233","Brasilia",2021-02-23,2021,8,582,9
"3234","Brasilia",2021-02-24,2021,8,1361,16
"3235","Brasilia",2021-02-25,2021,8,1068,14
"3236","Brasilia",2021-02-26,2021,8,1129,14
"3237","Brasilia",2021-02-27,2021,8,704,12
"3238","Brasilia",2021-02-28,2021,9,1079,7
"3239","Brasilia",2021-03-01,2021,9,2142,27
"3240","Brasilia",2021-03-02,2021,9,563,22
"3241","Brasilia",2021-03-03,2021,9,1520,13
"3242","Brasilia",2021-03-04,2021,9,1266,18
"3243","Brasilia",2021-03-05,2021,9,1500,15
"3244","Brasilia",2021-03-06,2021,9,1692,17
"3245","Brasilia",2021-03-07,2021,10,874,12
"3246","Brasilia",2021-03-08,2021,10,2288,17
"3247","Brasilia",2021-03-09,2021,10,1008,23
"3248","Brasilia",2021-03-10,2021,10,1551,25
"3249","Brasilia",2021-03-11,2021,10,1858,21
"3250","Brasilia",2021-03-12,2021,10,1565,34
"3251","Brasilia",2021-03-13,2021,10,1660,15
"3252","Brasilia",2021-03-14,2021,11,1699,19
"3253","Brasilia",2021-03-15,2021,11,2056,29
"3254","Brasilia",2021-03-16,2021,11,1429,31
"3255","Brasilia",2021-03-17,2021,11,1321,30
"3256","Brasilia",2021-03-18,2021,11,1890,68
"3257","Brasilia",2021-03-19,2021,11,1507,47
"3258","Brasilia",2021-03-20,2021,11,1739,34
"3259","Brasilia",2021-03-21,2021,12,1080,27
"3260","Brasilia",2021-03-22,2021,12,1854,59
"3261","Brasilia",2021-03-23,2021,12,1397,62
"3262","Brasilia",2021-03-24,2021,12,1195,50
"3263","Brasilia",2021-03-25,2021,12,1805,57
"3264","Brasilia",2021-03-26,2021,12,2141,64
"3265","Brasilia",2021-03-27,2021,12,1636,43
"3266","Brasilia",2021-03-28,2021,13,1236,40
"3267","Brasilia",2021-03-29,2021,13,1592,61
"3268","Brasilia",2021-03-30,2021,13,1353,94
"3269","Brasilia",2021-03-31,2021,13,1253,117
"3270","Brasilia",2021-04-01,2021,13,1318,121
"3271","Brasilia",2021-04-02,2021,13,1191,57
"3272","Brasilia",2021-04-03,2021,13,1814,28
"3273","Brasilia",2021-04-04,2021,14,1088,53
"3274","Brasilia",2021-04-05,2021,14,1388,78
"3275","Brasilia",2021-04-06,2021,14,904,83
"3276","Brasilia",2021-04-07,2021,14,1139,83
"3277","Brasilia",2021-04-08,2021,14,1610,77
"3278","Brasilia",2021-04-09,2021,14,1742,67
"3279","Brasilia",2021-04-10,2021,14,1203,33
"3280","Brasilia",2021-04-11,2021,15,1361,45
"3281","Brasilia",2021-04-12,2021,15,1002,86
"3282","Brasilia",2021-04-13,2021,15,899,66
"3283","Brasilia",2021-04-14,2021,15,1356,66
"3284","Brasilia",2021-04-15,2021,15,965,77
"3285","Brasilia",2021-04-16,2021,15,1108,76
"3286","Brasilia",2021-04-17,2021,15,1194,47
"3287","Brasilia",2021-04-18,2021,16,1062,38
"3288","Brasilia",2021-04-19,2021,16,1261,74
"3289","Brasilia",2021-04-20,2021,16,955,60
"3290","Brasilia",2021-04-21,2021,16,884,44
"3291","Brasilia",2021-04-22,2021,16,878,52
"3292","Brasilia",2021-04-23,2021,16,1033,54
"3293","Brasilia",2021-04-24,2021,16,844,40
"3294","Brasilia",2021-04-25,2021,17,938,35
"3295","Brasilia",2021-04-26,2021,17,1087,59
"3296","Brasilia",2021-04-27,2021,17,918,41
"3297","Brasilia",2021-04-28,2021,17,1221,49
"3298","Brasilia",2021-04-29,2021,17,929,43
"3299","Brasilia",2021-04-30,2021,17,1127,37
"3300","Brasilia",2021-05-01,2021,17,969,28
"3301","Brasilia",2021-05-02,2021,18,887,29
"3302","Brasilia",2021-05-03,2021,18,829,28
"3303","Brasilia",2021-05-04,2021,18,763,43
"3304","Brasilia",2021-05-05,2021,18,799,52
"3305","Brasilia",2021-05-06,2021,18,1001,48
"3306","Brasilia",2021-05-07,2021,18,820,30
"3307","Brasilia",2021-05-08,2021,18,912,31
"3308","Brasilia",2021-05-09,2021,19,925,26
"3309","Brasilia",2021-05-10,2021,19,832,37
"3310","Brasilia",2021-05-11,2021,19,766,34
"3311","Brasilia",2021-05-12,2021,19,892,33
"3312","Brasilia",2021-05-13,2021,19,939,34
"3313","Brasilia",2021-05-14,2021,19,688,24
"3314","Brasilia",2021-05-15,2021,19,883,23
"3315","Brasilia",2021-05-16,2021,20,894,19
"3316","Brasilia",2021-05-17,2021,20,1049,28
"3317","Brasilia",2021-05-18,2021,20,592,21
"3318","Brasilia",2021-05-19,2021,20,990,33
"3319","Brasilia",2021-05-20,2021,20,874,23
"3320","Brasilia",2021-05-21,2021,20,898,20
"3321","Brasilia",2021-05-22,2021,20,730,8
"3322","Brasilia",2021-05-23,2021,21,735,16
"3323","Brasilia",2021-05-24,2021,21,899,17
"3324","Brasilia",2021-05-25,2021,21,839,31
"3325","Brasilia",2021-05-26,2021,21,789,23
"3326","Brasilia",2021-05-27,2021,21,1205,32
"3327","Brasilia",2021-05-28,2021,21,993,31
"3328","Brasilia",2021-05-29,2021,21,1015,21
"3329","Brasilia",2021-05-30,2021,22,811,21
"3330","Brasilia",2021-05-31,2021,22,902,28
"3331","Brasilia",2021-06-01,2021,22,836,22
"3332","Brasilia",2021-06-02,2021,22,801,28
"3333","Brasilia",2021-06-03,2021,22,487,20
"3334","Brasilia",2021-06-04,2021,22,1120,26
"3335","Brasilia",2021-06-05,2021,22,912,24
"3336","Brasilia",2021-06-06,2021,23,1028,10
"3337","Brasilia",2021-06-07,2021,23,877,26
"3338","Brasilia",2021-06-08,2021,23,744,18
"3339","Brasilia",2021-06-09,2021,23,714,24
"3340","Brasilia",2021-06-10,2021,23,631,30
"3341","Brasilia",2021-06-11,2021,23,822,25
"3342","Brasilia",2021-06-12,2021,23,1254,14
"3343","Brasilia",2021-06-13,2021,24,1150,18
"3344","Brasilia",2021-06-14,2021,24,810,21
"3345","Brasilia",2021-06-15,2021,24,570,18
"3346","Brasilia",2021-06-16,2021,24,889,22
"3347","Brasilia",2021-06-17,2021,24,800,21
"3348","Brasilia",2021-06-18,2021,24,771,14
"3349","Brasilia",2021-06-19,2021,24,1014,20
"3350","Brasilia",2021-06-20,2021,25,905,23
"3351","Brasilia",2021-06-21,2021,25,795,19
"3352","Brasilia",2021-06-22,2021,25,690,16
"3353","Brasilia",2021-06-23,2021,25,602,17
"3354","Brasilia",2021-06-24,2021,25,665,12
"3355","Brasilia",2021-06-25,2021,25,856,14
"3356","Brasilia",2021-06-26,2021,25,786,12
"3357","Brasilia",2021-06-27,2021,26,920,9
"3358","Brasilia",2021-06-28,2021,26,666,13
"3359","Brasilia",2021-06-29,2021,26,618,26
"3360","Brasilia",2021-06-30,2021,26,825,19
"3361","Brasilia",2021-07-01,2021,26,690,13
"3362","Brasilia",2021-07-02,2021,26,620,12
"3363","Brasilia",2021-07-03,2021,26,721,13
"3364","Brasilia",2021-07-04,2021,27,1013,15
"3365","Brasilia",2021-07-05,2021,27,609,8
"3366","Brasilia",2021-07-06,2021,27,594,10
"3367","Brasilia",2021-07-07,2021,27,697,9
"3368","Brasilia",2021-07-08,2021,27,577,13
"3369","Brasilia",2021-07-09,2021,27,667,13
"3370","Brasilia",2021-07-10,2021,27,599,13
"3371","Brasilia",2021-07-11,2021,28,478,9
"3372","Brasilia",2021-07-12,2021,28,720,10
"3373","Brasilia",2021-07-13,2021,28,419,18
"3374","Brasilia",2021-07-14,2021,28,663,13
"3375","Brasilia",2021-07-15,2021,28,453,14
"3376","Brasilia",2021-07-16,2021,28,753,21
"3377","Brasilia",2021-07-17,2021,28,517,12
"3378","Brasilia",2021-07-18,2021,29,498,12
"3379","Brasilia",2021-07-19,2021,29,474,12
"3380","Brasilia",2021-07-20,2021,29,480,10
"3381","Brasilia",2021-07-21,2021,29,577,8
"3382","Brasilia",2021-07-22,2021,29,517,17
"3383","Brasilia",2021-07-23,2021,29,868,12
"3384","Brasilia",2021-07-24,2021,29,759,10
"3385","Brasilia",2021-07-25,2021,30,712,9
"3386","Brasilia",2021-07-26,2021,30,636,10
"3387","Brasilia",2021-07-27,2021,30,582,11
"3388","Brasilia",2021-07-28,2021,30,636,15
"3389","Brasilia",2021-07-29,2021,30,676,6
"3390","Brasilia",2021-07-30,2021,30,738,11
"3391","Brasilia",2021-07-31,2021,30,762,10
"3392","Brasilia",2021-08-01,2021,31,699,10
"3393","Brasilia",2021-08-02,2021,31,705,14
"3394","Brasilia",2021-08-03,2021,31,324,17
"3395","Brasilia",2021-08-04,2021,31,633,16
"3396","Brasilia",2021-08-05,2021,31,665,12
"3397","Brasilia",2021-08-06,2021,31,992,14
"3398","Brasilia",2021-08-07,2021,31,583,13
"3399","Brasilia",2021-08-08,2021,32,321,7
"3400","Brasilia",2021-08-09,2021,32,594,18
"3401","Brasilia",2021-08-10,2021,32,447,19
"3402","Brasilia",2021-08-11,2021,32,662,12
"3403","Brasilia",2021-08-12,2021,32,661,9
"3404","Brasilia",2021-08-13,2021,32,600,11
"3405","Brasilia",2021-08-14,2021,32,1043,10
"3406","Brasilia",2021-08-15,2021,33,498,16
"3407","Brasilia",2021-08-16,2021,33,768,21
"3408","Brasilia",2021-08-17,2021,33,479,10
"3409","Brasilia",2021-08-18,2021,33,582,14
"3410","Brasilia",2021-08-19,2021,33,503,15
"3411","Brasilia",2021-08-20,2021,33,762,9
"3412","Brasilia",2021-08-21,2021,33,843,11
"3413","Brasilia",2021-08-22,2021,34,412,16
"3414","Brasilia",2021-08-23,2021,34,1131,20
"3415","Brasilia",2021-08-24,2021,34,482,14
"3416","Brasilia",2021-08-25,2021,34,739,18
"3417","Brasilia",2021-08-26,2021,34,546,17
"3418","Brasilia",2021-08-27,2021,34,853,10
"3419","Brasilia",2021-08-28,2021,34,571,14
"3420","Brasilia",2021-08-29,2021,35,680,17
"3421","Brasilia",2021-08-30,2021,35,996,17
"3422","Brasilia",2021-08-31,2021,35,531,13
"3423","Brasilia",2021-09-01,2021,35,1185,8
"3424","Brasilia",2021-09-02,2021,35,1021,22
"3425","Brasilia",2021-09-03,2021,35,1054,20
"3426","Brasilia",2021-09-04,2021,35,689,12
"3427","Brasilia",2021-09-05,2021,36,663,12
"3428","Brasilia",2021-09-06,2021,36,1060,16
"3429","Brasilia",2021-09-07,2021,36,646,12
"3430","Brasilia",2021-09-08,2021,36,803,10
"3431","Brasilia",2021-09-09,2021,36,525,12
"3432","Brasilia",2021-09-10,2021,36,578,13
"3433","Brasilia",2021-09-11,2021,36,589,10
"3434","Brasilia",2021-09-12,2021,37,734,11
"3435","Brasilia",2021-09-13,2021,37,805,10
"3436","Brasilia",2021-09-14,2021,37,876,8
"3437","Brasilia",2021-09-15,2021,37,638,15
"3438","Brasilia",2021-09-16,2021,37,630,15
"3439","Brasilia",2021-09-17,2021,37,738,7
"3440","Brasilia",2021-09-18,2021,37,794,6
"3441","Brasilia",2021-09-19,2021,38,1091,11
"3442","Brasilia",2021-09-20,2021,38,1096,14
"3443","Brasilia",2021-09-21,2021,38,639,13
"3444","Brasilia",2021-09-22,2021,38,816,12
"3445","Brasilia",2021-09-23,2021,38,977,19
"3446","Brasilia",2021-09-24,2021,38,1004,22
"3447","Brasilia",2021-09-25,2021,38,787,18
"3448","Brasilia",2021-09-26,2021,39,655,13
"3449","Brasilia",2021-09-27,2021,39,1413,20
"3450","Brasilia",2021-09-28,2021,39,721,20
"3451","Brasilia",2021-09-29,2021,39,601,19
"3452","Brasilia",2021-09-30,2021,39,950,10
"3453","Brasilia",2021-10-01,2021,39,937,16
"3454","Brasilia",2021-10-02,2021,39,593,8
"3455","Brasilia",2021-10-03,2021,40,1264,7
"3456","Brasilia",2021-10-04,2021,40,990,15
"3457","Brasilia",2021-10-05,2021,40,3016,17
"3458","Brasilia",2021-10-06,2021,40,683,10
"3459","Brasilia",2021-10-07,2021,40,988,32
"3460","Brasilia",2021-10-08,2021,40,1052,16
"3461","Brasilia",2021-10-09,2021,40,771,9
"3462","Brasilia",2021-10-10,2021,41,886,10
"3463","Brasilia",2021-10-11,2021,41,978,17
"3464","Brasilia",2021-10-12,2021,41,454,12
"3465","Brasilia",2021-10-13,2021,41,762,15
"3466","Brasilia",2021-10-14,2021,41,525,16
"3467","Brasilia",2021-10-15,2021,41,395,17
"3468","Brasilia",2021-10-16,2021,41,616,11
"3469","Brasilia",2021-10-17,2021,42,525,11
"3470","Brasilia",2021-10-18,2021,42,461,17
"3471","Brasilia",2021-10-19,2021,42,448,12
"3472","Brasilia",2021-10-20,2021,42,496,13
"3473","Brasilia",2021-10-21,2021,42,421,11
"3474","Brasilia",2021-10-22,2021,42,403,10
"3475","Brasilia",2021-10-23,2021,42,278,20
"3476","Brasilia",2021-10-24,2021,43,315,5
"3477","Brasilia",2021-10-25,2021,43,231,21
"3478","Brasilia",2021-10-26,2021,43,298,19
"3479","Brasilia",2021-10-27,2021,43,258,10
"3480","Brasilia",2021-10-28,2021,43,245,9
"3481","Brasilia",2021-10-29,2021,43,195,7
"3482","Brasilia",2021-10-30,2021,43,82,9
