Fecha,Acumuladas,Amazonas,Antioquia,Arauca,Atlantico,Bogota,Bolivar,Boyaca,Caldas,Caqueta,Casanare,Cauca,Cesar,Choco,Cordoba,Cundinamarca,Guainia,Guajira,Guaviare,Huila,Magdalena,Meta,Narino,Norte de Santander,Putumayo,Quindio,Risaralda,San Andres,Santander,Sucre,Tolima,Valle del Cauca,Vaupes,Vichada,Procedencia desconocida,Barranquilla,Cartagena,Santa Marta,Positivas acumuladas,Negativas acumuladas,Positividad acumulada,Indeterminadas
2021-02-19,7961861,23542,981735,20371,209488,2660245,37032,137549,148793,32453,37146,68107,145671,35542,200242,307179,5172,69978,862,143105,3795,154013,104909,109901,20749,70968,105508,10267,327233,104784,164884,562806,367,5728,11986,502411,267461,124663,1882182,6043810,236,35869
2021-02-20,7988559,23644,985063,20376,210216,2669154,37177,138241,149405,32495,3737,6828,145995,35549,202046,308241,5172,70189,8739,143626,38012,154365,10514,110484,20864,71277,105833,10289,328572,105075,165349,564662,367,5754,11986,503353,267943,124953,1885319,6067246,236,35994
2021-02-21,8016985,23839,986417,20395,212688,2676598,37455,138825,150084,32568,37455,68502,146222,35564,202858,309047,5172,70254,8763,143811,38464,154653,105289,110745,20874,71496,106191,10289,329742,106399,165811,566216,367,5756,11986,50599,270192,126705,1888134,6092865,236,35986
2021-02-22,8043290,23872,989946,20418,213384,2686432,37628,139259,150708,32596,37624,68611,1464,35581,205006,310127,5172,70273,8767,144293,38661,155203,105528,11091,20989,71657,106333,10331,33081,106714,166136,567309,367,5756,11986,507027,270904,127269,1890890,6116327,235,36073
2021-02-23,8063572,23874,99174,20426,21397,2694231,37662,139815,150932,32644,37695,69098,146836,35582,205279,310771,5172,70505,8768,144768,38719,155313,105678,111215,21007,71807,106563,10331,332239,107007,16631,568841,367,5756,11986,508085,271462,127815,1893041,6134402,235,36129
2021-02-24,8089392,24066,994913,20523,214902,2704502,37794,140848,151326,32693,37829,69167,147336,35634,20688,311608,5201,70679,8911,144896,3926,155692,105748,111442,21192,72074,106785,10356,332721,107276,166622,570298,367,576,11986,508992,271971,127839,1895926,6157287,234,36179
2021-02-25,8113271,24214,996587,2066,215401,2713363,37752,141093,151658,32741,37896,69422,147756,35658,207885,312472,5202,7079,8921,145189,39042,156041,105915,111821,2125,72316,107119,10356,334257,107597,167042,57202,367,5761,11986,510719,272805,128894,1898597,6178424,234,3625
2021-02-26,8141269,2429,999022,20704,216412,2723657,38183,141552,152088,32788,38056,69616,14809,35659,209151,313807,5202,70912,8922,145584,39216,156194,106203,112147,21267,72499,107382,10409,335676,108057,167339,57404,367,5761,11986,512212,273751,129765,1901564,6203413,234,36292
2021-02-27,8168996,2429,1002967,20741,217151,2731930,38549,14195,152801,32794,38207,69835,148752,35688,210467,314645,5202,71194,8993,146136,39261,156825,106443,112533,21383,72815,10776,10409,337104,108371,167839,576407,367,5761,11986,513492,274423,130222,1904553,6228112,233,36331
2021-02-28,8190124,24381,1005720,20746,217848,2738896,38679,142208,153273,32863,383,69958,149048,35756,211715,315407,5202,71252,901,146312,39346,156978,106557,11287,21436,73101,108034,10437,338726,108735,168065,577691,367,5798,11986,514696,274723,130701,1906799,6246947,233,36378
2021-03-01,8213891,24422,1008576,20748,218291,2748150,38781,142844,153709,32951,38376,70003,149165,35769,212407,31618,5202,7138,905,146699,39573,157286,106759,112918,21581,73388,108231,10469,339732,109454,1685,579356,367,5817,11986,515842,275339,131287,1909582,6267880,232,36429
2021-03-02,8235051,24422,1010716,20914,218885,2756618,38987,143035,153895,32962,38394,70396,149442,35776,213675,316717,5202,71559,9098,147195,39622,157506,10691,113329,21616,73615,108529,10496,340753,109465,168809,580968,367,5817,11986,516699,275825,131548,1911883,6286654,232,36514
2021-03-03,8260123,24619,1013172,20973,219859,2767544,39054,143273,154175,33013,38454,70492,149804,35794,214774,317472,5222,71796,9116,147462,39681,157707,107263,113586,21652,73816,108759,10498,341951,109714,169006,582687,367,5817,11986,517893,276277,132092,1914652,6308925,232,36546
2021-03-04,8286251,24645,1015514,21021,220199,2776454,39414,143802,154477,33055,38546,70635,150164,35811,217123,318283,5222,71917,9119,147989,39937,158218,107408,113782,21711,7402,10912,10498,343452,110352,169304,584206,367,5817,11986,519432,277383,132565,1917588,6332082,231,36581
2021-03-05,8310106,24711,1017875,21092,220847,2785251,39514,143984,154874,33072,38619,70855,150525,35822,217666,319261,5223,72083,9128,148259,40129,158583,107618,114076,21737,74254,109447,105,344678,110671,169551,586023,367,5817,11986,521039,278281,133385,1920019,6353399,231,36688
2021-03-06,8336005,24766,1020626,21128,221827,2795124,3999,144361,155215,33135,38716,70879,150832,35825,218775,319986,5223,7219,9148,148775,40653,159053,107758,114477,21802,74531,109827,10508,346197,111143,169967,587591,367,5836,11986,522015,278887,133583,1923019,6376283,231,36703
2021-03-07,8351435,24767,1021843,21132,221993,2799347,40032,144557,155556,33156,38787,71176,151202,35829,219363,320447,5223,72297,9164,148975,40419,159293,107957,114895,21812,74723,110058,10508,347817,111348,170327,58856,367,5837,11986,523913,280304,134777,1924576,6390123,230,36736
2021-03-08,8374303,24768,1023977,2114,22246,2809549,40276,144933,155795,33208,3899,71277,151248,35835,219684,320974,5224,72307,9166,149149,4042,159616,108206,115007,21896,74869,110285,10508,348959,111873,170653,589957,367,5837,11986,525058,280538,135005,1927027,6410506,230,3677
2021-03-09,8397314,24843,1026518,2118,223016,2816369,40529,145096,156171,33238,39079,71417,151734,3586,221811,321641,5225,72581,9172,149435,4068,159846,108281,115228,21889,75121,110534,10511,350342,112152,170943,591471,367,585,11986,526795,281476,135624,1929632,6430825,230,36857
2021-03-10,8416753,24866,1028131,21224,223065,2823245,40777,145386,156343,33276,3913,71487,152063,35937,223851,322496,5225,72765,9172,149654,40701,160197,10849,115542,21889,75289,110762,10514,351515,112464,171103,593086,367,585,11986,527687,281817,136098,1931995,6447898,230,3686
2021-03-11,8440760,24906,1030951,21276,223922,2829172,40846,145892,156723,33353,3922,71695,152244,35945,224849,323315,5225,72885,9172,149973,4102,160685,108604,11573,21922,75566,111081,10514,353085,112985,171682,595069,367,585,11986,529842,282962,136943,1935016,6468845,229,36899
2021-03-12,8471710,25071,1035131,21278,224923,2839771,41121,146082,157055,33404,39288,71851,152775,35954,226192,325065,5225,73016,9181,15037,41175,161182,108857,116172,21924,75788,111444,10527,35453,113334,172132,597183,367,585,11986,53182,283844,137539,1938875,6495835,229,37
2021-03-13,8494324,25114,1036416,21282,225565,2847869,41294,146326,157454,33434,3939,72086,153074,35954,228091,325934,5225,7328,9185,150598,41205,161531,10905,116508,2199,76074,111747,10541,355394,113681,172406,598887,367,5865,11986,533298,284886,138034,1941439,6515857,229,37028
2021-03-14,8516909,25114,1039226,21282,226526,2856365,4157,146559,157747,3345,39464,72111,153203,35958,229148,326568,5225,73427,9204,150897,41302,161772,109178,117009,22031,76367,112057,10541,357103,114035,172737,59947,367,5865,11986,534868,285396,138478,1943959,6535886,228,37064
2021-03-15,8539176,25217,1040459,21379,227338,2865476,41761,146841,158046,3351,39565,72211,153274,35959,230385,32725,5225,73442,9207,150992,4145,162127,109391,117085,22121,76452,112298,10541,357962,114365,17316,601274,367,5865,11986,53661,286157,139125,1946543,6555535,228,37098
2021-03-16,8561910,2522,1043973,21405,228019,2873448,41781,146965,158431,33544,3962,72474,153746,35992,231409,327711,5226,73603,9239,151465,41461,162308,109515,117439,22128,76678,112603,10541,35924,11469,173361,602817,367,587,11986,538049,286762,139521,1949619,6575113,228,37178
2021-03-17,8580259,2522,1046439,21406,228498,2879149,41816,14714,15854,33582,39683,72626,154298,36036,232099,32831,5229,73702,924,1518,41546,162542,109754,117616,22143,76842,112829,10541,359859,115151,173515,604329,367,587,11986,539792,287406,140055,1952222,6590831,228,37206
2021-03-18,8608074,25222,1049797,21544,228963,2888642,42109,147463,158969,33618,39758,72691,154756,36073,234173,329171,5229,739,9241,152074,41685,162854,110205,117991,22185,77144,113221,10541,361154,115646,173903,605718,367,587,11986,542139,288067,140702,1956148,6614643,227,37283
2021-03-19,8636324,25262,1054204,21575,230187,2894943,42399,14779,159451,33669,39871,72898,154955,36082,235443,329838,5229,73988,9251,152398,41931,163341,110457,118444,2221,77383,113589,10541,362962,116079,174386,607997,367,587,11986,545741,288947,141357,1960719,6638345,227,3726
2021-03-20,8672727,25286,1056134,21629,231296,2915435,42814,148007,159917,33707,40012,73097,155635,36091,235792,330752,5229,74243,9253,152788,42152,163672,110654,118812,22321,77575,113976,10542,363849,116371,174783,609556,367,587,11986,547898,289851,142072,1966512,6668861,227,37354
2021-03-21,8698495,25463,1059178,21629,232122,2923794,43028,148315,16063,33732,4011,73147,155978,36092,238114,3314,5229,74549,9259,153024,42175,163951,110712,119339,22322,779,114234,10586,365375,116552,1751,610463,367,587,11986,550371,290562,142534,1970372,6690697,227,37426
2021-03-22,8719944,25465,1061936,21636,233376,2931347,43155,148482,161072,33748,40198,73241,156011,36108,238302,332061,5229,74558,9259,153154,42298,164323,110912,119405,22397,78092,114394,10623,366314,11672,175463,611846,367,587,11986,553289,290855,143149,1973881,6708603,226,3746
2021-03-23,8741428,25548,1064899,21636,234368,2938706,435,148594,161374,33769,40218,73272,156115,36117,239961,332339,5229,74569,9264,153295,42396,164434,110943,119415,22397,78364,114623,10623,366936,117277,175725,613378,367,587,11986,555073,291591,143953,1977565,6726421,226,37442
2021-03-24,8762432,25549,1066315,21739,23543,2947308,43502,148803,161539,33798,40372,73548,15639,36117,240791,332913,5229,74628,927,153674,42599,165032,111031,119706,22399,78446,114847,10638,367905,117512,175913,614511,367,587,11986,55697,291825,144655,1980738,6744218,226,37476
2021-03-25,8792372,25551,1070915,21755,236235,2956811,43625,149055,161874,33838,40414,73792,157245,36122,242845,333591,523,74897,9271,153997,4288,165298,111268,11994,22447,78656,115208,10694,368462,118048,176242,616308,367,587,11988,560325,292652,145353,1986428,6768416,226,37528
2021-03-26,8816159,25551,1073317,22018,237465,2963893,43841,149393,162278,3387,40478,73891,157608,36131,243356,334164,523,75049,9292,154414,43159,165551,111585,120349,22451,78879,115578,10698,369919,118923,176403,617855,367,587,11988,563123,292977,145942,1990107,6788481,226,37571
2021-03-27,8849214,25653,1077771,22074,239311,2973067,44054,149805,162972,3393,40602,73996,15815,36137,244718,334936,523,75299,9292,154815,43409,165967,111972,120804,22526,79197,115873,10704,371297,119464,176668,619093,367,587,11988,568516,293897,146487,1996052,6815565,226,37597
2021-03-28,8879705,25655,1082471,22075,239667,2983561,44334,150048,163512,33966,40717,74078,158497,36153,246085,335656,523,75447,9292,155353,43503,166425,112269,121117,22547,79505,116327,10704,372299,11999,177201,621135,367,587,11988,571937,294613,146808,2001673,6840378,225,37654
2021-03-29,8908835,25655,1086002,22076,241753,2993245,44383,150322,163851,34007,40774,74208,158664,36167,247904,33668,5231,75546,9292,155682,43704,166833,112305,121276,22651,79701,116575,10709,373064,120498,177471,624184,367,587,11988,574549,294865,14748,2007827,6863301,225,37707
2021-03-30,8936791,25705,1090301,2238,243168,3000536,4448,150449,164321,34056,40889,74574,159351,36221,24814,337203,5256,75988,9316,156182,43997,167063,112568,121748,227,79882,116965,10717,374427,120831,177821,625727,367,6036,11988,578315,295569,148251,2013300,6885712,225,37779
2021-03-31,8967391,25715,1094499,22465,244602,3009926,44552,150762,164779,34071,40942,74905,159948,36232,249303,337774,5256,7638,9316,156572,44243,167357,112796,122102,22702,80123,117217,1079,375562,121227,177998,627729,367,6036,11988,582524,296195,149133,2019873,6909738,225,3778
2021-04-01,9006436,25787,1099817,22554,246079,3021605,44873,151065,165257,34097,41036,75137,160754,36391,25137,338787,5256,76676,9317,156876,44538,167718,113033,122545,22843,80405,117569,10791,376871,121972,178253,629892,367,6036,11988,587779,297909,14989,2028585,6939974,225,37877
2021-04-02,9036309,25787,1103733,22562,247446,3029816,44986,151376,165558,34107,41077,75144,161301,36411,252247,339623,5256,76942,9317,157149,44791,167765,113097,122589,22856,80562,117652,10792,377602,12259,178657,63102,367,6036,11988,595916,298342,150546,2036503,6961897,225,37909
2021-04-03,9064982,25787,1107152,22563,250563,3038886,4508,151513,166118,34137,41156,75252,161912,36411,252523,33996,5256,77517,9318,15727,45014,168064,113145,122609,22918,809,118033,10793,378359,123182,178792,632564,367,6036,11988,599962,298831,151748,2044313,6982686,226,37983
2021-04-04,9087033,25787,1111037,22583,252177,3045007,45284,151717,166412,34142,41259,75337,161977,36433,253106,3404,5256,77532,9323,157503,45187,168766,113303,122897,22962,8107,118225,10805,379746,123307,178992,633793,367,6039,11988,602964,298952,152095,2049517,6999474,226,38042
2021-04-05,9114007,25787,1116482,22583,253851,3053599,45344,152011,166775,34169,41278,75376,162303,36448,253511,340775,5256,77671,9328,157698,45237,169022,113345,122974,22969,81266,118471,10805,380161,123625,179197,635322,367,604,1199,607801,299122,152745,2057312,7018629,226,38066
2021-04-06,9134762,25891,1117810,22628,254402,3062441,4543,152233,166936,3418,41334,75608,162641,36465,25427,341169,5256,78214,9329,157972,45532,169286,113533,123365,2297,81411,118675,10805,380681,123886,17943,636147,3698,6083,1199,610251,299638,153172,2062209,7034466,226,38087
2021-04-07,9167608,25891,1123011,22673,256635,3072324,45507,152541,167219,34219,41437,75725,163084,36471,25479,341825,5256,78436,9329,158359,45652,169408,113781,123678,2298,81715,119188,10805,381269,124414,179774,638323,3735,6083,11993,615742,300425,153911,2071273,7058178,226,38157
2021-04-08,9207597,25891,1129260,2268,257765,3083477,45781,152771,167806,34245,41465,75817,163534,36489,255917,342725,5256,7872,9338,158917,45996,169878,113986,123996,23069,81969,119653,10822,382427,124887,180188,640573,3735,6083,11993,62427,301807,154411,2082694,7086689,226,38214
2021-04-09,9246150,26037,1135601,22776,260264,3092011,46057,153021,168541,34317,41594,76049,163761,36517,257445,343925,5256,79011,9343,159371,46274,170341,114375,12434,23087,82261,120092,10837,38379,125758,180635,643255,3752,6083,11993,630329,302839,155212,2092924,7114898,226,38328
2021-04-10,9284640,26076,1141159,22875,26187,3103431,46477,153433,169337,34392,41654,76232,164849,36523,258515,34523,5256,79505,9343,15995,46417,171067,114536,124881,23142,82506,120567,10844,385082,126294,181096,644891,3752,6083,11994,63585,303832,155699,2102956,7143304,226,3838
2021-04-11,9330601,26076,1147905,22879,26401,3117984,46714,154238,170075,34445,41769,76492,165761,36661,259894,346745,5256,79792,9343,160195,46461,171483,114898,125337,23199,82934,121151,10844,387163,126616,181889,647961,3752,6083,11995,641612,304639,15635,2115216,7176884,227,38501
2021-04-12,9367117,26093,1153035,2288,266173,3128631,46942,154366,170932,34465,41913,76535,16592,36692,26093,347924,5256,79885,9344,160386,46585,171927,115114,1255,23283,83047,121394,10844,388315,126979,182027,650553,3752,6083,11995,64952,305117,15678,2125842,7202711,227,38564
2021-04-13,9415546,26093,1159432,23007,267779,3146270,47353,154663,171503,34478,42013,76888,1665,36768,261853,34945,5356,80685,9344,161145,46705,172451,115403,126041,23318,83317,121737,10875,390313,127564,182511,652424,3752,6188,11995,655204,307294,157874,2137065,7239860,227,38621
2021-04-14,9469810,26093,1164311,23299,268813,3169505,47462,155165,172212,34576,42083,77038,168168,36805,263348,350719,5356,81617,935,161353,46912,172709,115677,126433,23328,83785,122185,10895,392037,128112,182683,655401,3752,6188,11995,66303,308277,159138,2150421,7280700,227,38689
2021-04-15,9525858,26094,1171307,23422,269751,3194373,47853,155672,173149,34616,42131,77199,169161,36825,265718,352407,5356,82016,9351,161721,47156,173061,115988,126755,23454,84184,12276,10897,393514,12868,183007,658349,3752,6188,11995,668332,309502,160162,2163037,7323999,227,38822
2021-04-16,9573866,26143,1177840,23472,270344,3210547,48095,156338,174254,34662,42197,77469,16952,36832,268333,354438,5357,82542,9351,162238,4728,173586,11636,127367,2349,84496,123064,10898,395801,130434,18392,66052,3752,6188,11995,673117,31047,161156,2174971,7359968,227,38927
2021-04-17,9629589,26202,1184521,23658,274447,3227369,48493,156791,175523,34699,42319,77675,170293,36856,26978,35597,5357,82839,9354,163002,4755,174252,116671,127906,2351,84877,12386,10918,397973,131538,184532,663998,3752,6188,11995,680653,312321,161947,2189236,7401330,227,39023
2021-04-18,9676963,26255,1190062,2366,276517,3244808,48763,157594,176747,34742,42486,77866,171546,36907,270416,357984,5357,83803,9362,163237,47591,174598,117074,128547,23612,85292,124345,10934,399847,132201,185056,665978,3752,6188,11997,685296,313589,162954,2202013,7435819,228,39131
2021-04-19,9724600,26274,1199111,23661,279111,3256615,49124,158199,177838,34822,42605,78001,17205,37238,271703,359395,5641,84682,9408,163454,47631,175189,117365,128625,24019,85572,124722,10945,401613,132703,185558,672936,3891,6223,11997,68852,314134,164025,2213020,7472233,228,39347
2021-04-20,9769779,263,1205880,23682,279634,3273218,49272,158821,178868,34845,42797,78376,172695,37253,272222,361127,5642,85271,9419,16412,47855,17566,11746,129237,24079,85921,125175,11017,403174,13373,186456,674857,3891,6223,11997,693321,315362,164922,2224789,7505596,228,39394
2021-04-21,9820412,263,1210423,23741,281691,3292606,49384,159437,17982,34863,42902,78704,174141,3739,27372,362791,5642,85921,9448,164385,48288,175904,117818,129796,24185,86186,125606,11309,404948,134356,186785,677151,3891,6223,11997,700291,316392,165977,2238604,7542305,228,39503
